Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
1,1,11,1,314,49
0,2,11,1,319,49
1,1,11,1,321,49
1,3,11,1,325,49
1,1,11,1,327,49
1,1,11,1,329,49
1,11,11,1,341,49
1,5,13,2,348,49
0,55,13,3,404,49
1,1176,15,5,1582,49
0,27,13,3,1614,49
1,1,13,1,1617,49
0,2290,16,6,3908,49
0,1,15,1,3911,49
0,2,15,1,3914,49
1,2,15,1,3917,49
0,2,15,1,3920,49
0,4,15,1,3928,49
0,18,15,4,3948,49
1,592,16,6,4541,49
1,1,14,1,4545,49
0,779,17,7,5326,49
1,8,16,1,5338,49
0,2762,19,9,8102,49
0,2,19,1,8110,49
1,6,19,2,8117,49
1,1416,19,9,9534,49
1,153,17,5,9690,49
0,127,17,6,9818,49
1,2,17,1,9822,49
0,258,19,8,10081,49
0,1,18,1,10084,49
0,1,18,1,10086,49
1,21,19,4,10108,49
0,5,17,2,10116,49
0,2,16,1,10120,49
1,114,18,7,10235,49
0,1,17,1,10238,49
0,21,17,4,10266,49
1,431,19,8,10700,49
0,92,19,5,10793,49
0,79,19,6,10873,49
0,1,18,1,10876,49
0,1,18,1,10878,49
1,1,16,1,10882,49
1,1,16,1,10885,49
0,10,17,2,10896,49
0,1,17,1,10898,49
1,1254,20,10,12155,49
1,5,17,1,12164,49
0,284,19,6,12450,49
1,1693,21,10,14144,49
1,5515,23,12,19661,49
0,8388,26,14,28050,49
1,1,25,1,28053,49
1,3,23,1,28059,49
0,103,22,8,28164,49
0,20,23,4,28186,49
0,1,23,1,28188,49
1,4,23,2,28193,49
1,1,23,1,28196,49
1,1,22,1,28202,49
0,755,25,12,28959,49
0,72,24,5,29033,49
0,658,24,9,29692,49
0,3,24,1,29696,49
1,14,26,3,29712,49
0,6,26,2,29719,49
0,516,26,10,30236,49
1,2642,26,12,32879,49
1,419,26,9,33299,49
1,2,26,1,33302,49
0,5405,28,13,38711,49
1,4124,29,13,42836,49
1,3410,28,13,46250,49
0,9,27,3,46261,49
0,31,27,2,46293,49
0,32,27,7,46326,49
1,75,27,5,46402,49
1,1725,29,13,48128,49
1,593,30,11,48723,49
1,19310,32,17,68035,49
1,3798,32,16,71836,49
0,3,32,1,71841,49
1,3246,35,17,75088,49
0,35489,38,22,110578,49
1,7339,40,20,117919,49
1,17834,42,22,135755,49
0,1789,41,19,137546,49
0,7426,41,21,144973,49
1,9949,44,22,154923,49
1,10,44,2,154934,49
0,1,44,1,154936,49
1,24500,46,21,179437,49
0,3,45,1,179442,49
1,342,45,18,179786,49
0,3,45,1,179790,49
0,13,44,4,179805,49
0,7,44,2,179813,49
0,9,44,2,179824,49
0,816,45,13,180642,49
0,41,44,6,180685,49
1,3267,45,19,183960,49
0,1,45,1,183962,49
0,1,44,1,183965,49
0,1,41,1,183970,49
0,1,41,1,183974,49
1,908,43,15,184883,49
1,12830,46,25,197715,49
1,2,45,1,197719,49
0,25267,47,25,222987,49
0,4853,47,24,227841,49
0,4229,47,24,232071,49
0,256252,52,34,488325,49
0,4,52,1,488330,49
0,1,52,1,488332,49
0,9,52,2,488342,49
0,1,52,1,488344,49
0,1,52,1,488346,49
1,20,11,1,29,50
0,2,11,1,34,50
0,4,11,1,41,50
1,1,11,1,43,50
0,4,11,1,50,50
0,12,11,1,70,50
1,5,11,1,76,50
0,128,13,3,207,50
0,1,13,1,209,50
0,13,13,2,225,50
1,11,13,2,237,50
1,2053,16,6,2293,50
1,1256,16,6,3550,50
1,121,16,6,3672,50
1,167,16,5,3840,50
0,1,16,1,3842,50
1,1351,17,7,5195,50
0,1,14,1,5202,50
1,135,16,6,5339,50
0,829,18,8,6169,50
0,4,18,2,6175,50
0,6,18,1,6183,50
1,847,18,8,7031,50
1,435,18,8,7470,50
0,1,18,1,7477,50
1,1316,20,10,8795,50
1,859,20,8,9655,50
1,2721,22,12,12378,50
1,2,22,1,12383,50
1,9,22,2,12395,50
1,5518,23,12,17914,50
1,1,23,1,17916,50
0,1,23,1,17920,50
1,3,23,1,17924,50
0,1015,23,11,18940,50
0,1,23,1,18942,50
1,712,23,12,19656,50
0,759,23,9,20416,50
0,142,23,9,20559,50
0,89,23,8,20650,50
0,7,23,1,20658,50
0,77,23,9,20738,50
1,3,24,1,20742,50
0,68,23,7,20815,50
1,1525,24,10,22341,50
0,60,23,6,22403,50
0,3,23,1,22407,50
1,4,24,2,22412,50
0,6,25,2,22420,50
0,1340,25,11,23762,50
0,581,26,10,24344,50
0,28376,31,18,52723,50
0,6,31,1,52730,50
1,8737,34,18,61468,50
0,11478,35,19,72947,50
1,4492,34,17,77441,50
1,2,35,1,77447,50
1,6,35,2,77454,50
1,1,35,1,77456,50
1,1,34,1,77459,50
1,1,35,1,77463,50
0,53485,38,23,130950,50
1,1466,38,15,132417,50
0,26133,40,25,158554,50
0,2509,40,20,161064,50
1,816,40,12,161881,50
0,83202,44,29,245086,50
0,13584,43,23,258672,50
0,1265,43,21,259939,50
0,8,43,2,259948,50
0,14127,43,22,274078,50
0,1,42,1,274081,50
1,33383,45,25,307465,50
1,4,45,1,307472,50
1,1216,44,16,308690,50
1,388,44,10,309079,50
1,35,43,5,309118,50
0,4,42,2,309124,50
0,1,42,1,309126,50
1,3988,46,20,313116,50
0,257,46,12,313374,50
1,1,46,1,313376,50
1,1497,44,25,314876,50
1,17,41,2,314897,50
0,280,41,18,315178,50
1,6,44,2,315186,50
1,20,46,3,315207,50
1,1,46,1,315209,50
0,1,46,1,315211,50
0,33421,46,28,348633,50
0,1,46,1,348635,50
0,10452,46,22,359088,50
1,2,46,1,359091,50
0,4297,46,28,363389,50
0,1,46,1,363391,50
0,40712,46,29,404104,50
0,1,46,1,404107,50
0,1,45,1,404110,50
0,39,45,5,404150,50
1,3,44,1,404157,50
0,5290,46,22,409448,50
1,1,45,1,409451,50
