Firm Initiated,Iterations Until Recovery,Starting Price,Price Drop,Restoration Iteration,Simulation
0,18201,45,22,206046,48
1,84352,48,27,290399,48
1,136,48,11,290536,48
1,1467,48,20,292004,48
1,13751,51,28,305758,48
1,1,49,1,305762,48
1,2470,48,24,308236,48
1,589,48,28,308826,48
0,7,47,1,308835,48
1,99343,51,32,408179,48
1,1,51,1,408181,48
0,8644,50,26,416827,48
1,40453,51,29,457281,48
0,1,48,1,457286,48
1,4768,20,10,4769,49
0,2,20,1,4772,49
1,16579,25,15,21354,49
1,1,24,1,21357,49
1,1,24,1,21359,49
0,7563,26,13,28923,49
0,2,25,1,28927,49
1,5362,28,13,34290,49
1,88,26,6,34381,49
0,5108,29,15,39490,49
0,2,27,1,39495,49
0,1,27,1,39501,49
1,5503,29,14,45005,49
0,389,29,11,45395,49
1,2,26,1,45403,49
0,4836,31,16,50244,49
0,9993,32,17,60239,49
1,466,31,10,60709,49
0,2,32,1,60714,49
1,2,30,1,60720,49
0,1,29,1,60723,49
0,1,28,1,60726,49
1,73,30,9,60800,49
0,5,28,1,60808,49
1,11,30,4,60821,49
1,68,31,5,60890,49
0,3,29,1,60896,49
1,214,31,7,61114,49
0,1,29,1,61123,49
0,36,29,7,61167,49
0,7,30,2,61176,49
0,1,30,1,61178,49
1,1241,33,15,62420,49
1,6,33,1,62428,49
0,1,30,1,62434,49
1,17,30,5,62452,49
1,8,29,2,62462,49
1,150,31,10,62613,49
1,49,30,7,62664,49
1,17,29,4,62684,49
1,172,32,8,62858,49
0,29517,36,20,92376,49
0,3,33,1,92383,49
1,1062,34,17,93446,49
1,5348,37,22,98797,49
0,2760,37,20,101559,49
1,3,36,1,101564,49
1,1061,37,20,102626,49
0,10231,37,20,112858,49
1,29422,39,24,142283,49
0,12858,39,22,155142,49
0,1,39,1,155144,49
0,42,39,5,155192,49
0,31699,41,25,186892,49
1,19234,42,26,206128,49
1,6,41,2,206136,49
1,1,40,1,206139,49
1,1,38,1,206143,49
0,3060,41,23,209204,49
0,13812,43,24,223018,49
0,4587,43,25,227607,49
0,3,42,1,227612,49
0,1,42,1,227614,49
1,55672,45,29,283287,49
1,4,45,1,283292,49
0,49359,47,29,332652,49
0,8332,19,9,8334,50
0,3,19,1,8338,50
1,9,21,3,8348,50
0,5736,21,11,14085,50
1,186,21,7,14272,50
1,4814,23,13,19087,50
1,4,23,1,19092,50
0,338,23,10,19432,50
1,6555,26,14,25989,50
1,10,26,1,26000,50
1,1,27,1,26003,50
0,1,27,1,26005,50
1,1,27,1,26007,50
1,6001,27,14,32013,50
0,1,27,1,32015,50
1,2407,28,14,34423,50
1,14199,30,15,48623,50
0,288,30,10,48912,50
0,18133,32,18,67046,50
0,2,32,1,67049,50
1,1,28,1,67056,50
1,2,28,1,67061,50
0,3240,31,13,70302,50
0,2,28,1,70310,50
1,1,29,1,70313,50
1,133,27,8,70449,50
1,3,24,2,70457,50
0,755,25,11,71213,50
1,25,25,4,71239,50
0,126,25,11,71366,50
1,186,28,11,71553,50
1,153,28,9,71707,50
0,1,28,1,71709,50
1,291,29,8,72003,50
1,342,29,8,72346,50
0,859,31,13,73206,50
0,1,31,1,73208,50
1,1766,31,15,74975,50
1,2648,33,15,77624,50
0,29058,36,22,106683,50
1,2243,35,16,108932,50
0,7668,37,23,116602,50
1,1,36,1,116605,50
0,312,36,17,116919,50
0,619,37,20,117540,50
0,6348,38,20,123889,50
1,1,38,1,123891,50
1,10219,38,22,134111,50
0,2517,38,21,136632,50
0,208,39,7,136841,50
1,34,38,7,136877,50
1,3,38,1,136882,50
0,27,39,4,136910,50
0,1881,38,18,138795,50
1,4351,38,19,143148,50
0,1,37,1,143152,50
1,13,36,3,143169,50
1,27,36,5,143197,50
0,171,37,13,143369,50
1,2,37,1,143372,50
0,1,37,1,143374,50
1,1,36,1,143377,50
1,1,37,1,143380,50
0,6,38,2,143387,50
0,1,38,1,143389,50
0,466,36,13,143858,50
1,84,37,7,143944,50
0,2,37,1,143947,50
1,1768,39,17,145716,50
0,4,39,1,145722,50
1,18096,41,24,163819,50
0,1655,41,21,165475,50
0,1,41,1,165477,50
0,563,41,13,166042,50
0,649,41,15,166692,50
0,4,41,1,166697,50
1,48,42,9,166746,50
0,110033,45,31,276780,50
0,357,44,8,277140,50
0,32362,46,31,309503,50
1,29132,46,32,338636,50
1,1,43,1,338642,50
1,64,43,7,338709,50
1,1,42,1,338712,50
1,1,42,1,338715,50
0,20,44,3,338737,50
0,1,44,1,338739,50
1,22267,48,30,361009,50
0,77232,49,33,438242,50
